,id,host_response_time,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,guests_included,minimum_nights,maximum_nights,availability_30,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,host_since_year,host_response_rate_buckets,host_verifications_email,host_verifications_ phone,host_verifications_ reviews,host_verifications_ jumio,host_verifications_ facebook,host_verifications_ kba,host_verifications_ linkedin,host_verifications_ google,host_verifications_phone,host_verifications_ manual_offline,amenities_Air Conditioning,amenities_Heating,amenities_Wireless Internet,amenities_Kitchen,amenities_Smoke Detector,amenities_Washer,amenities_Dryer,amenities_Internet,amenities_Essentials,amenities_TV,extra_people_fee
63,7368860,within an hour,f,1,t,t,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,59.0,1,1,1125,19,18,98.0,10.0,10.0,10.0,10.0,9.0,10.0,f,strict,f,f,1,2015,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
65,1875603,within an hour,t,4,t,t,House,Private room,3,1.5,1.0,1.0,Real Bed,74.0,1,1,90,1,33,96.0,10.0,10.0,10.0,10.0,9.0,10.0,t,flexible,f,f,3,2013,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
66,6133697,within an hour,f,2,t,f,House,Private room,3,1.0,1.0,1.0,Real Bed,69.0,2,1,1125,22,8,98.0,10.0,10.0,10.0,10.0,9.0,10.0,t,strict,f,f,2,2015,2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
67,8523150,within an hour,f,5,t,t,House,Private room,1,1.0,1.0,1.0,Real Bed,49.0,1,1,1125,21,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,5,2012,2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
69,7582828,within an hour,f,2,t,f,House,Private room,2,1.0,1.0,1.0,Real Bed,69.0,1,1,1125,13,19,98.0,9.0,10.0,10.0,10.0,9.0,10.0,t,strict,f,f,2,2015,2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
70,5375538,within an hour,f,1,t,f,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,157.0,2,2,1125,10,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,1,2015,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
71,6564932,within a few hours,f,1,t,f,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,128.0,3,1,1125,5,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,1,2015,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
72,3504621,within a few hours,f,1,t,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,135.0,1,6,1125,6,6,97.0,10.0,9.0,10.0,10.0,9.0,10.0,f,moderate,f,f,1,2010,2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
73,2237591,within an hour,f,1,t,t,House,Private room,2,1.0,1.0,1.0,Real Bed,90.0,1,2,1125,0,6,97.0,10.0,9.0,10.0,10.0,10.0,10.0,f,flexible,f,f,1,2011,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
74,4468217,within a day,f,1,t,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,102.0,2,5,31,5,6,88.0,10.0,9.0,9.0,10.0,10.0,10.0,f,strict,f,f,1,2014,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
75,8089814,within a day,f,1,t,f,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,99.0,1,1,19,17,0,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,f,flexible,f,f,1,2015,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
77,321642,within an hour,f,1,t,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,160.0,1,1,1125,12,59,92.0,9.0,9.0,10.0,10.0,10.0,9.0,f,flexible,f,f,1,2012,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
78,7219322,within an hour,f,2,t,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,95.0,1,1,1125,16,1,80.0,10.0,10.0,10.0,10.0,10.0,8.0,f,strict,f,f,2,2015,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
79,7973221,a few days or more,f,1,t,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,120.0,1,1,1125,2,0,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,t,flexible,f,f,1,2015,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
80,8191407,within an hour,f,2,t,t,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,249.0,6,2,180,0,0,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,f,flexible,f,f,1,2012,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
81,7860122,within an hour,f,1,t,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,88.0,1,3,1125,1,1,100.0,8.0,10.0,10.0,10.0,8.0,10.0,f,flexible,f,f,1,2015,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
82,7973954,within an hour,f,1,t,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,90.0,1,1,1125,0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,flexible,f,f,1,2015,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
83,8503615,within a day,f,1,t,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,150.0,1,1,1125,7,0,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,f,flexible,f,f,1,2015,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
84,8606829,within an hour,f,3,t,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,125.0,1,1,1125,1,0,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,f,flexible,f,f,3,2015,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
85,374043,within a day,f,1,t,t,House,Private room,2,1.0,1.0,1.0,Real Bed,85.0,1,3,14,9,145,95.0,9.0,9.0,10.0,10.0,10.0,9.0,f,moderate,t,f,1,2011,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
87,4430318,within a few hours,t,1,t,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,120.0,1,2,1125,29,8,94.0,9.0,9.0,9.0,10.0,9.0,8.0,t,flexible,f,f,1,2010,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
88,454026,within a few hours,f,3,t,t,House,Entire home/apt,10,2.0,4.0,4.0,Real Bed,215.0,8,2,1825,19,29,74.0,8.0,7.0,9.0,9.0,6.0,8.0,f,strict,f,f,3,2011,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
90,4597473,within an hour,f,1,t,f,House,Private room,2,1.0,1.0,1.0,Real Bed,50.0,2,2,240,8,23,88.0,9.0,8.0,10.0,10.0,8.0,9.0,f,moderate,f,f,1,2014,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
91,5023531,within a few hours,f,1,t,t,House,Private room,5,1.0,1.0,2.0,Real Bed,100.0,0,1,1125,5,12,92.0,10.0,9.0,10.0,10.0,6.0,9.0,f,flexible,f,f,1,2015,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
92,7769625,a few days or more,f,1,t,f,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,65.0,1,1,1125,0,0,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,f,flexible,f,f,1,2015,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
93,7826994,within a day,f,2,t,f,House,Private room,2,1.0,1.0,1.0,Real Bed,55.0,1,2,30,21,4,100.0,10.0,9.0,10.0,10.0,9.0,9.0,f,flexible,f,f,2,2015,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
94,792578,within a few hours,f,1,t,t,House,Entire home/apt,8,2.5,3.0,1.0,Real Bed,129.0,4,1,5,5,58,89.0,9.0,8.0,10.0,10.0,8.0,9.0,f,moderate,f,f,1,2012,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
95,7384867,within a day,f,2,t,f,House,Private room,1,1.0,1.0,1.0,Futon,45.0,1,1,1125,0,4,90.0,9.0,10.0,10.0,10.0,9.0,9.0,f,flexible,f,f,2,2015,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
96,212586,within a day,f,480,t,t,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,299.0,1,3,365,13,34,95.0,10.0,10.0,10.0,9.0,10.0,9.0,f,super_strict_30,f,t,5,2009,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
97,786804,within a day,f,480,t,t,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,309.0,1,4,365,21,8,95.0,10.0,10.0,10.0,9.0,10.0,10.0,f,super_strict_30,f,t,5,2009,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
98,8595649,within a few hours,f,2,t,f,Boat,Entire home/apt,7,1.0,2.0,4.0,Real Bed,375.0,1,1,1125,30,0,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,f,flexible,f,f,1,2015,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,4729118,within an hour,t,2,t,t,Apartment,Entire home/apt,4,2.0,2.0,3.0,Real Bed,180.0,1,7,21,6,48,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,2,2014,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
100,2790026,within an hour,f,3,t,t,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,149.0,2,3,1125,2,32,86.0,9.0,9.0,9.0,9.0,10.0,9.0,t,strict,f,f,1,2013,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
101,5844616,within a few hours,f,206,t,t,Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,337.0,1,3,1125,13,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,t,19,2013,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
102,96259,within a day,f,480,t,t,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,299.0,1,3,730,25,7,83.0,9.0,10.0,10.0,9.0,9.0,8.0,f,super_strict_30,f,t,5,2009,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
103,23378,within a day,f,480,t,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,249.0,3,4,365,30,6,96.0,9.0,10.0,10.0,9.0,10.0,9.0,f,super_strict_30,f,t,5,2009,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
104,5405828,within a few hours,f,1,t,f,Apartment,Entire home/apt,3,1.5,0.0,1.0,Real Bed,126.0,1,2,1125,14,5,90.0,9.0,8.0,9.0,10.0,10.0,8.0,f,strict,f,f,1,2011,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
105,8167267,within a few hours,f,1,t,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,99.0,1,1,1125,13,1,100.0,10.0,10.0,8.0,10.0,10.0,8.0,f,flexible,f,f,1,2015,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
106,4808149,within a day,f,480,t,t,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,299.0,1,3,365,30,2,90.0,7.0,9.0,8.0,9.0,10.0,7.0,f,super_strict_30,f,t,5,2009,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
107,924888,within a day,f,480,t,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,199.0,1,7,1125,29,1,100.0,8.0,10.0,8.0,10.0,10.0,8.0,f,super_strict_30,f,t,5,2009,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
108,4659838,within an hour,f,1,t,t,Apartment,Shared room,3,1.0,1.0,3.0,Real Bed,89.0,2,1,1125,0,1,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,t,moderate,f,f,1,2014,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
110,786693,within a day,f,480,t,t,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,309.0,1,4,365,30,1,80.0,2.0,10.0,10.0,10.0,10.0,8.0,f,super_strict_30,f,t,5,2009,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111,8133514,within a few hours,f,1,t,f,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,115.0,2,1,1125,0,0,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,f,strict,f,f,1,2015,2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
112,1304225,within an hour,f,2,t,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,130.0,2,1,1125,0,85,91.0,9.0,9.0,10.0,10.0,10.0,9.0,f,strict,f,f,1,2012,2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
113,7637938,within a day,f,1,t,f,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,95.0,0,1,1125,2,0,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,f,flexible,f,f,1,2015,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
114,6744470,within a few hours,f,1,t,f,Apartment,Shared room,1,1.0,1.0,1.0,Real Bed,50.0,0,2,1125,0,6,97.0,9.0,9.0,10.0,10.0,9.0,10.0,f,moderate,f,f,1,2014,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
115,5869529,within a few hours,f,190,t,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,569.0,1,3,1125,30,0,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,f,strict,f,f,16,2015,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
116,3672217,within a day,f,1,t,t,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,55.0,1,20,21,30,0,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,f,flexible,f,f,1,2012,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
117,7596192,within an hour,f,3,t,t,House,Shared room,2,1.5,1.0,1.0,Real Bed,49.0,1,1,1125,8,3,73.0,7.0,9.0,8.0,9.0,9.0,7.0,t,strict,f,f,3,2015,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
118,6900870,within a few hours,f,25,t,t,Loft,Entire home/apt,4,1.0,2.0,2.0,Real Bed,250.0,1,3,1125,19,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,22,2009,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
119,36943,within a day,f,480,t,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,198.0,1,7,365,30,0,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,f,super_strict_30,f,t,5,2009,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
120,1839589,within a few hours,f,206,t,t,Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,311.0,1,3,1125,15,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,t,19,2013,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
121,2115864,within an hour,f,1,t,f,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,95.0,0,2,29,1,35,76.0,8.0,7.0,9.0,9.0,10.0,8.0,f,strict,f,f,1,2012,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
122,7825726,within a few hours,f,1,t,t,Apartment,Shared room,1,1.0,1.0,2.0,Real Bed,59.0,1,1,1125,14,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,moderate,f,f,1,2009,2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
123,3172888,within a day,f,2,t,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,167.0,1,5,1125,12,31,94.0,10.0,9.0,9.0,9.0,10.0,10.0,f,strict,f,f,1,2014,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
124,6106389,within a few hours,f,2,t,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,165.0,1,1,1125,0,0,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,f,flexible,f,f,1,2012,2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
125,2477325,within an hour,f,4,t,t,House,Private room,3,1.5,1.0,1.0,Real Bed,104.0,2,2,1125,12,11,75.0,9.0,8.0,10.0,9.0,8.0,7.0,f,moderate,f,f,4,2014,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
126,805490,within an hour,f,3,t,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,99.0,1,1,1125,5,169,82.0,8.0,8.0,9.0,9.0,9.0,8.0,t,moderate,f,f,3,2012,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
127,4811421,a few days or more,f,17,t,t,Apartment,Entire home/apt,4,1.0,1.0,3.0,Real Bed,159.0,1,1,1125,25,0,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,f,strict,f,f,2,2014,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
128,6430122,within an hour,f,1,t,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,190.0,0,3,1125,0,13,95.0,10.0,9.0,10.0,10.0,10.0,10.0,t,strict,f,f,1,2015,2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
129,4044606,within a few hours,f,206,t,t,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,246.0,1,3,1125,27,0,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,f,moderate,f,t,19,2013,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
130,6376317,within a day,f,1,t,t,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,200.0,1,2,1125,1,14,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,1,2012,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
131,1584147,within a day,f,1,t,t,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,215.0,2,1,1125,22,34,95.0,9.0,9.0,10.0,10.0,10.0,9.0,f,strict,f,t,1,2012,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
132,8514469,within a day,f,1,t,f,Condominium,Entire home/apt,4,2.0,2.0,2.0,Real Bed,450.0,1,1,1125,30,0,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,f,moderate,f,f,1,2015,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
133,7572512,within a few hours,f,190,t,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,234.0,1,3,1125,30,0,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,f,strict,f,f,16,2015,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
134,2477330,within an hour,f,4,t,t,House,Private room,2,1.5,1.0,1.0,Real Bed,110.0,2,2,1125,13,33,91.0,9.0,9.0,10.0,9.0,9.0,9.0,f,moderate,f,f,4,2014,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
135,7916003,within an hour,f,1,t,f,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,225.0,1,3,30,7,0,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,t,moderate,f,f,1,2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
