,zipcode,price,accommodates,bathrooms,bedrooms,beds,bed_type,host_is_superhost,host_identity_verified,property_type,cancellation_policy,instant_bookable,calculated_host_listings_count,host_total_listings_count,number_of_reviews,minimum_nights,city,comfort,availability_30,availability_60,availability_90,availability_365
3371,20008,95.0,4,1.0,0.0,1.0,Real Bed,f,t,Apartment,moderate,f,1,1,1,1,Washington,4.0,17,47,77,352
3372,20008,115.0,4,1.0,1.0,1.0,Real Bed,f,t,Apartment,moderate,f,1,1,4,2,Washington,4.0,2,7,29,304
3373,20008,95.0,2,1.0,1.0,1.0,Real Bed,f,f,Apartment,flexible,f,1,1,0,2,Washington,2.0,0,0,14,57
3374,20007,500.0,6,3.0,3.0,3.0,Real Bed,f,t,House,flexible,f,1,1,0,1,Washington,2.0,0,0,0,0
3375,20016,95.0,3,1.0,1.0,1.0,Real Bed,f,t,Apartment,flexible,f,1,1,0,1,Washington,3.0,0,14,32,307
3376,20008,175.0,5,1.0,2.0,2.0,Real Bed,f,f,Apartment,flexible,f,1,1,0,1,Washington,2.5,0,3,3,121
3377,20008,99.0,2,1.0,0.0,1.0,Real Bed,f,t,Apartment,moderate,t,2,2,38,2,Washington,2.0,1,13,43,175
3378,20008,85.0,2,1.0,0.0,1.0,Real Bed,f,t,Apartment,flexible,f,1,1,45,1,Washington,2.0,0,0,18,293
3379,20008,115.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,strict,f,1,1,0,1,Washington,2.0,30,60,90,365
3380,20008,435.0,6,1.5,3.0,3.0,Real Bed,f,t,House,moderate,f,2,3,6,3,Washington,2.0,28,58,88,178
3381,20016,125.0,2,1.0,1.0,1.0,Real Bed,f,t,Condominium,flexible,f,1,1,0,2,Washington,2.0,0,0,0,53
3382,20008,98.0,4,1.0,1.0,2.0,Real Bed,f,t,Apartment,flexible,f,1,1,8,1,Washington,2.0,17,46,46,159
3383,20008,119.0,4,1.0,1.0,2.0,Real Bed,f,f,Condominium,flexible,f,1,1,1,14,Washington,2.0,2,21,21,62
3386,20008,149.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,flexible,f,1,1,24,3,Washington,2.0,10,40,70,345
3387,20008,105.0,3,1.0,0.0,2.0,Real Bed,f,t,Apartment,flexible,f,2,2,1,1,Washington,1.5,0,0,0,61
3388,20008,125.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,flexible,f,1,1,0,1,Washington,2.0,10,30,50,325
3391,20008,70.0,2,1.0,0.0,1.0,Real Bed,f,t,Apartment,strict,f,1,1,0,2,Washington,2.0,28,58,88,363
3392,20016,120.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,flexible,f,1,1,0,1,Washington,2.0,0,0,0,92
3393,20008,99.0,4,1.0,1.0,2.0,Real Bed,f,t,Apartment,moderate,f,2,2,2,1,Washington,2.0,11,38,68,343
3394,20008,185.0,4,1.0,1.0,2.0,Real Bed,f,t,Apartment,flexible,f,6,7,0,20,Washington,2.0,30,60,90,365
3395,20008,150.0,6,1.0,1.0,3.0,Real Bed,f,t,Apartment,flexible,t,1,2,66,2,Washington,2.0,3,19,49,308
3399,20008,150.0,2,1.0,0.0,1.0,Real Bed,f,f,Apartment,flexible,f,1,1,0,3,"Washington, D.C.",2.0,30,60,90,365
3400,20008,109.0,4,1.0,1.0,1.0,Real Bed,f,t,Apartment,flexible,f,1,1,0,1,Washington,4.0,0,0,6,37
3401,20008,100.0,2,1.0,0.0,1.0,Real Bed,f,f,Apartment,moderate,f,2,2,0,1,Washington,2.0,25,55,85,360
3402,20008,120.0,3,1.0,1.0,1.0,Real Bed,f,t,Apartment,flexible,f,1,1,2,3,Washington,3.0,0,0,0,0
3403,20008,100.0,2,1.0,0.0,1.0,Real Bed,f,f,Apartment,moderate,f,2,2,0,1,Washington,2.0,20,50,80,355
3404,20008,150.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,strict,f,1,2,8,2,Washington,2.0,0,0,0,275
3405,20008,115.0,2,1.0,0.0,1.0,Real Bed,f,t,Apartment,moderate,f,1,1,3,1,Washington,2.0,0,0,0,204
3407,20008,95.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,strict,f,1,1,4,2,Washington,2.0,0,0,0,40
3408,20008,205.0,2,1.0,1.0,1.0,Real Bed,f,f,Apartment,moderate,f,1,1,13,1,Washington,2.0,23,53,83,349
3409,20008,100.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,flexible,f,1,1,8,3,Washington,2.0,7,27,57,118
3410,20008,99.0,2,1.0,0.0,1.0,Real Bed,f,f,Apartment,flexible,f,1,1,1,1,Washington,2.0,20,44,62,62
3411,20008,104.0,4,1.0,1.0,1.0,Real Bed,f,t,Apartment,strict,f,1,1,4,1,Washington,4.0,0,3,3,204
3412,20008,89.0,2,1.0,1.0,1.0,Real Bed,f,f,Apartment,moderate,f,1,1,4,2,Washington,2.0,0,0,0,238
3413,20016,125.0,3,1.0,1.0,1.0,Real Bed,f,t,Condominium,moderate,f,1,1,8,1,Washington,3.0,0,0,0,31
3414,20008,115.0,4,1.0,1.0,2.0,Real Bed,f,t,Apartment,moderate,f,2,3,7,3,Washington,2.0,28,58,88,178
3415,20008,185.0,4,1.0,2.0,2.0,Real Bed,f,t,Apartment,moderate,f,2,2,1,2,Washington,2.0,8,20,28,287
3417,20008,99.0,2,1.0,0.0,1.0,Real Bed,f,f,Apartment,flexible,f,1,1,16,1,Washington,2.0,1,7,14,97
3418,20016,125.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,flexible,f,1,1,11,3,Washington,2.0,30,60,90,365
3420,20008,150.0,3,2.0,2.0,2.0,Real Bed,f,t,Apartment,flexible,f,1,1,4,3,Washington,1.5,0,0,0,106
3422,20003,250.0,5,1.0,2.0,3.0,Real Bed,f,t,House,flexible,f,2,2,15,1,Washington,1.6666666666666667,17,17,26,284
3423,20003,350.0,6,2.5,2.0,3.0,Real Bed,f,t,House,strict,f,27,30,14,3,Washington,2.0,13,43,73,345
3424,20003,440.0,6,2.5,3.0,3.0,Real Bed,f,t,House,moderate,f,2,7,20,2,Washington,2.0,28,58,88,178
3425,20003,100.0,2,1.0,0.0,1.0,Real Bed,f,t,Apartment,moderate,f,1,1,2,3,Washington,2.0,4,4,4,157
3426,20002,169.0,2,1.0,1.0,2.0,Real Bed,f,t,Apartment,strict,f,29,32,4,4,Washington,1.0,4,16,46,316
3428,20003,190.0,4,1.0,1.0,2.0,Real Bed,f,f,House,moderate,f,1,1,31,2,Washington,2.0,13,39,69,69
3432,20003,250.0,6,2.0,2.0,3.0,Real Bed,f,t,Apartment,strict,f,5,5,0,2,Washington,2.0,7,28,51,326
3434,20003,289.0,10,1.0,3.0,5.0,Real Bed,f,t,House,strict,t,1,1,17,2,Washington,2.0,17,45,75,347
3436,20003,250.0,8,1.5,3.0,4.0,Real Bed,f,t,House,strict,f,2,2,1,2,Washington,2.0,15,45,75,347
3437,20003,159.0,3,2.0,2.0,2.0,Real Bed,f,t,Apartment,strict,f,1,1,2,5,Washington,1.5,0,0,0,4
3438,20002,165.0,4,1.0,2.0,3.0,Real Bed,f,t,Apartment,strict,f,1,1,14,2,Washington,1.3333333333333333,7,19,33,220
3439,20003,205.0,4,1.0,2.0,2.0,Real Bed,f,f,Townhouse,flexible,f,1,1,0,1,Washington,2.0,0,0,1,276
3442,20003,150.0,4,1.0,1.0,1.0,Real Bed,f,t,Apartment,strict,f,1,1,44,3,Washington,4.0,0,22,51,316
3444,20003,140.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,strict,f,1,1,5,3,Washington,2.0,0,30,60,335
3445,20003,60.0,2,1.0,0.0,1.0,Real Bed,f,f,Apartment,moderate,t,1,1,4,1,Washington,2.0,2,18,40,299
3447,20003,109.0,2,1.0,1.0,1.0,Real Bed,f,f,Townhouse,moderate,t,1,1,7,1,Washington,2.0,20,50,80,355
3448,20003,130.0,2,1.0,1.0,1.0,Futon,t,f,Apartment,moderate,f,1,1,44,4,Washington,2.0,16,37,67,342
3450,20003,499.0,10,3.5,4.0,6.0,Real Bed,t,t,House,strict,f,2,2,19,3,Washington,1.6666666666666667,4,11,11,149
3451,20002,85.0,3,1.0,0.0,2.0,Real Bed,f,t,Apartment,moderate,f,1,1,56,1,Washington,1.5,1,19,38,38
3452,20003,125.0,2,1.0,0.0,1.0,Real Bed,t,t,Apartment,flexible,f,1,1,36,3,Washington,2.0,8,29,39,312
3453,20002,90.0,1,1.0,0.0,1.0,Real Bed,f,t,Apartment,flexible,f,1,1,4,3,Washington,1.0,0,0,0,214
3454,20003,160.0,5,1.0,1.0,3.0,Real Bed,f,t,Apartment,moderate,f,1,1,33,2,Washington,1.6666666666666667,11,37,63,335
3455,20003,150.0,4,1.0,0.0,2.0,Real Bed,t,t,Apartment,strict,t,1,1,28,1,Washington,2.0,9,39,69,344
3456,20003,175.0,6,1.0,2.0,3.0,Pull-out Sofa,f,t,House,strict,t,2,2,5,3,Washington,2.0,9,36,66,338
3458,20003,239.0,4,1.5,2.0,2.0,Real Bed,t,t,House,strict,t,2,2,14,4,Washington,2.0,13,43,73,79
3460,20002,500.0,6,2.5,3.0,3.0,Real Bed,f,t,House,flexible,f,1,1,0,1,Washington,2.0,30,60,90,365
3461,20003,90.0,2,1.0,0.0,1.0,Real Bed,f,t,Apartment,strict,f,2,2,15,15,Washington,2.0,0,0,30,305
3462,20003,115.0,4,1.0,1.0,2.0,Real Bed,t,t,Apartment,moderate,f,1,1,63,3,Washington,2.0,12,33,50,137
3463,20003,285.0,6,2.5,2.0,3.0,Real Bed,f,t,House,moderate,t,1,1,22,2,Washington,2.0,9,36,62,337
3464,20003,140.0,4,1.0,1.0,2.0,Real Bed,t,t,Apartment,flexible,f,3,3,0,4,Washington,2.0,0,0,0,81
3466,20003,140.0,4,1.0,1.0,2.0,Real Bed,f,t,Apartment,strict,f,27,30,5,3,Washington,2.0,9,38,68,343
3467,20003,125.0,4,1.0,1.0,2.0,Real Bed,f,f,Apartment,flexible,f,1,1,28,1,Washington,2.0,2,32,62,337
3468,20003,295.0,6,2.0,2.0,3.0,Real Bed,f,t,Apartment,strict,f,27,30,16,3,Washington,2.0,6,20,50,322
3471,20003,170.0,5,1.5,2.0,2.0,Real Bed,f,f,House,flexible,f,1,1,4,1,Washington,2.5,0,0,0,238
3473,20002,299.0,8,1.5,3.0,5.0,Real Bed,f,t,House,strict,f,27,30,9,3,Washington,1.6,0,0,0,0
3475,20003,130.0,4,1.5,1.0,1.0,Real Bed,f,f,Apartment,moderate,f,1,1,29,5,Washington,4.0,0,0,26,116
3476,20002,500.0,6,2.5,3.0,2.0,Real Bed,f,f,House,moderate,f,1,1,7,2,Washington,3.0,0,0,0,61
3477,20003,121.0,2,2.0,1.0,1.0,Real Bed,f,f,House,flexible,f,1,1,22,1,Washington,2.0,5,35,65,340
3481,20003,205.0,6,1.5,2.0,2.0,Real Bed,f,f,House,moderate,f,1,1,3,2,Washington,3.0,7,36,54,54
3482,20003,200.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,flexible,f,1,1,0,1,Washington,2.0,30,60,90,365
3485,20003,200.0,4,1.0,1.0,2.0,Real Bed,f,f,House,flexible,f,1,1,0,1,Washington,2.0,0,0,15,290
3488,20003,125.0,3,1.0,1.0,1.0,Real Bed,f,t,Apartment,strict,f,1,1,123,2,Washington,3.0,5,21,43,206
3489,20003,134.0,4,1.0,1.0,2.0,Real Bed,f,t,Apartment,strict,t,5,5,5,3,Washington,2.0,12,30,60,335
3491,20003,200.0,6,1.0,2.0,3.0,Real Bed,f,t,Apartment,strict,f,22,25,28,3,Washington,2.0,10,35,65,340
3492,20003,350.0,8,2.5,4.0,5.0,Real Bed,f,f,House,moderate,f,1,1,1,4,"Washington, D.C.",1.6,0,0,5,68
3493,20003,175.0,4,1.0,1.0,2.0,Real Bed,f,t,Apartment,strict,f,41,49,0,3,Washington,2.0,30,60,90,365
3494,20003,125.0,2,1.0,1.0,1.0,Real Bed,f,f,Apartment,flexible,f,1,1,3,1,Washington,2.0,3,33,41,213
3495,20002,159.0,5,1.0,1.0,4.0,Real Bed,t,f,Apartment,strict,f,2,2,10,2,"Washington, D.C.",1.25,5,26,51,309
3496,20003,140.0,6,1.0,2.0,2.0,Real Bed,f,f,Apartment,strict,f,5,5,7,3,Washington,3.0,0,0,0,273
3497,20003,175.0,4,1.0,1.0,1.0,Real Bed,f,t,Apartment,strict,f,41,49,2,3,Washington,4.0,29,59,89,364
3500,20003,253.0,6,2.0,3.0,4.0,Real Bed,f,t,House,strict,f,5,5,5,2,Washington,1.5,1,1,22,297
3501,20002,100.0,2,1.0,0.0,1.0,Real Bed,f,t,Apartment,flexible,f,1,1,3,1,Washington,2.0,8,38,68,120
3502,20003,220.0,4,2.0,2.0,3.0,Real Bed,f,f,Apartment,moderate,f,1,1,42,3,Washington,1.3333333333333333,0,0,0,188
3503,20003,300.0,9,2.0,4.0,7.0,Real Bed,t,t,House,moderate,f,1,1,30,2,Washington,1.2857142857142858,0,3,3,3
3504,20003,135.0,2,1.0,1.0,1.0,Real Bed,f,f,House,strict,f,1,1,99,4,Washington,2.0,17,47,77,352
3508,20002,295.0,6,2.5,3.0,4.0,Real Bed,f,t,House,moderate,f,1,1,0,5,Washington,1.5,0,0,14,61
3509,20003,110.0,2,1.0,0.0,1.0,Real Bed,f,t,Apartment,flexible,f,1,1,9,1,Washington,2.0,2,11,38,289
3510,20003,160.0,3,1.0,1.0,1.0,Real Bed,t,f,Apartment,moderate,f,1,1,16,1,Washington,3.0,0,0,0,175
3511,20003,130.0,4,1.0,2.0,2.0,Real Bed,f,t,House,moderate,f,1,1,3,2,Washington,2.0,11,38,68,343
3512,20003,245.0,6,2.0,2.0,2.0,Real Bed,t,f,House,flexible,t,1,1,26,3,Washington,3.0,5,27,52,323
3513,20003,191.0,6,1.0,1.0,3.0,Real Bed,f,t,Apartment,moderate,f,1,4,198,1,Washington,2.0,3,28,29,298
3514,20003,229.0,3,1.0,1.0,1.0,Real Bed,t,t,Apartment,moderate,f,1,1,7,1,Washington,3.0,30,60,90,364
3515,20002,150.0,3,1.0,1.0,1.0,Real Bed,f,f,Apartment,strict,f,3,3,1,4,Washington,3.0,12,34,54,304
3517,20003,150.0,2,1.0,1.0,1.0,Real Bed,f,f,Apartment,flexible,f,1,1,0,1,Washington,2.0,29,59,89,89
3518,20003,125.0,4,1.0,0.0,3.0,Real Bed,t,t,Apartment,moderate,f,3,4,49,3,Washington,1.3333333333333333,0,13,43,318
3519,20003,175.0,8,1.5,3.0,3.0,Real Bed,t,t,House,strict,t,2,2,68,2,Washington,2.6666666666666665,0,15,39,298
3520,20003,129.0,4,1.0,0.0,1.0,Real Bed,f,t,Apartment,moderate,f,5,5,48,1,Washington,4.0,0,2,32,307
3521,20003,115.0,4,1.0,1.0,1.0,Real Bed,t,t,House,moderate,f,1,1,100,1,Washington,4.0,2,21,51,325
3522,20003,115.0,6,2.5,2.0,2.0,Real Bed,f,t,House,strict,f,2,2,1,21,Washington,3.0,1,1,1,124
3523,20003,120.0,2,1.0,1.0,2.0,Real Bed,f,t,Apartment,flexible,t,1,1,8,5,Washington,1.0,4,26,52,142
3524,20003,295.0,13,4.5,5.0,5.0,Real Bed,f,f,House,strict,f,1,1,1,3,Washington,2.6,0,1,13,13
3525,20003,100.0,4,1.0,1.0,2.0,Real Bed,t,t,House,moderate,f,1,1,48,2,Washington,2.0,4,24,45,103
3526,20003,220.0,6,1.0,2.0,3.0,Real Bed,f,t,Apartment,flexible,f,18,26,0,1,Washington,2.0,7,29,57,318
3527,20003,350.0,6,3.5,3.0,2.0,Real Bed,f,f,House,flexible,f,1,1,0,4,Washington,3.0,0,0,0,3
3528,20003,230.0,5,1.5,2.0,2.0,Real Bed,f,f,House,strict,f,1,1,2,1,Washington,2.5,14,44,72,344
3530,20003,375.0,6,2.5,3.0,3.0,Real Bed,f,t,House,flexible,f,3,3,0,3,Washington,2.0,13,27,56,331
3532,20003,135.0,2,1.0,1.0,1.0,Real Bed,f,t,House,moderate,f,1,1,24,2,Washington,2.0,0,0,12,287
3533,20003,175.0,4,1.0,1.0,3.0,Real Bed,f,f,Apartment,flexible,f,5,5,2,3,Washington,1.3333333333333333,25,55,85,360
3534,20003,150.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,strict,f,2,2,1,7,Washington,2.0,15,45,75,350
3536,20002,118.0,4,1.0,1.0,2.0,Real Bed,f,f,Apartment,strict,f,1,1,0,3,Washington,2.0,0,0,0,56
3537,20003,130.0,2,1.5,1.0,1.0,Real Bed,f,t,House,flexible,f,1,1,0,2,Washington,2.0,0,0,0,12
3538,20003,125.0,4,1.0,1.0,2.0,Real Bed,t,t,Apartment,moderate,f,1,1,45,2,Washington,2.0,4,22,44,318
3539,20003,265.0,5,2.5,3.0,3.0,Real Bed,f,f,House,flexible,f,1,1,0,2,Washington,1.6666666666666667,10,37,67,339
3541,20002,235.0,6,2.5,2.0,2.0,Real Bed,f,t,House,moderate,f,3,3,5,3,Washington,3.0,0,9,23,200
3542,20003,149.0,4,1.0,0.0,2.0,Real Bed,t,t,Apartment,moderate,f,1,1,25,1,Washington,2.0,1,31,61,336
3543,20003,220.0,6,3.5,3.0,4.0,Real Bed,f,f,House,flexible,t,1,1,0,9,Washington,1.5,0,0,0,142
3544,20002,500.0,4,2.0,2.0,2.0,Real Bed,f,f,Apartment,flexible,f,1,1,0,1,Washington,2.0,0,0,0,21
3545,20003,128.0,2,1.0,1.0,1.0,Real Bed,f,f,Apartment,flexible,f,1,1,61,1,Washington,2.0,1,1,1,273
3546,20003,200.0,3,1.0,1.0,2.0,Real Bed,f,t,Apartment,strict,f,1,1,37,2,Washington,1.5,0,17,47,47
3547,20003,120.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,moderate,f,1,1,9,2,Washington,2.0,28,53,53,291
3548,20003,120.0,4,1.0,1.0,2.0,Real Bed,f,t,Apartment,moderate,t,1,1,23,2,Washington,2.0,0,0,0,160
3549,20003,175.0,4,1.5,2.0,2.0,Real Bed,t,t,Apartment,flexible,f,2,2,6,1,Washington,2.0,1,20,50,50
3550,20003,100.0,2,1.0,1.0,1.0,Real Bed,f,f,Apartment,flexible,f,1,1,5,3,Washington,2.0,5,5,5,257
3551,20003,350.0,6,1.5,3.0,3.0,Real Bed,f,t,House,strict,f,41,49,2,3,Washington,2.0,27,57,87,362
3552,20003,140.0,2,1.5,1.0,1.0,Real Bed,f,t,House,moderate,f,1,1,11,3,Washington,2.0,10,12,34,122
3553,20003,150.0,2,1.0,1.0,1.0,Real Bed,f,t,House,moderate,f,1,1,11,2,Washington,2.0,8,33,58,333
3554,20003,200.0,6,1.5,2.0,3.0,Real Bed,t,t,House,strict,f,3,3,0,10,Washington,2.0,4,9,15,290
3555,20003,145.0,3,1.0,0.0,1.0,Real Bed,f,t,Apartment,flexible,f,1,1,89,2,Washington,3.0,29,59,89,179
3557,20003,250.0,4,1.0,2.0,2.0,Real Bed,f,f,House,moderate,f,1,1,1,2,Washington,2.0,27,57,87,362
3559,20003,195.0,4,1.0,1.0,1.0,Real Bed,f,t,Apartment,strict,f,41,49,2,3,Washington,4.0,23,53,83,296
3560,20003,120.0,3,1.0,1.0,1.0,Real Bed,t,t,Apartment,moderate,t,1,1,49,3,Washington,3.0,3,12,27,295
3561,20003,150.0,2,1.0,1.0,1.0,Real Bed,t,t,Apartment,flexible,f,1,1,35,2,Washington,2.0,2,17,42,309
3564,20003,145.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,moderate,f,1,1,5,3,Washington,2.0,17,47,77,344
3565,20003,96.0,2,1.0,1.0,1.0,Real Bed,f,f,Apartment,strict,f,1,1,1,1,Washington,2.0,0,0,0,65
3566,20003,115.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,moderate,f,1,2,1,2,Washington,2.0,0,0,0,10
3568,20003,139.0,3,1.0,1.0,1.0,Real Bed,t,t,Apartment,strict,f,2,2,26,4,Washington,3.0,2,32,60,116
3569,20003,99.0,4,1.5,1.0,2.0,Real Bed,f,t,Apartment,moderate,t,1,1,9,1,Washington,2.0,3,6,23,229
3570,20003,180.0,4,1.0,1.0,3.0,Real Bed,f,f,Apartment,flexible,f,5,5,0,3,Washington,1.3333333333333333,24,54,84,359
3571,20003,105.0,2,1.0,1.0,1.0,Real Bed,t,t,Apartment,moderate,f,1,1,32,2,Washington,2.0,4,21,51,67
3572,20003,149.0,3,1.0,1.0,1.0,Real Bed,t,t,Apartment,moderate,t,1,1,35,1,Washington,3.0,14,35,65,340
3573,20002,175.0,4,1.5,2.0,2.0,Real Bed,f,t,House,strict,f,5,8,0,3,Washington,2.0,9,39,69,344
3574,20003,199.0,5,1.5,2.0,3.0,Real Bed,f,t,House,strict,f,1,1,4,2,Washington,1.6666666666666667,10,29,59,334
3575,20003,180.0,11,2.5,3.0,6.0,Real Bed,f,f,House,strict,f,2,2,36,1,Washington,1.8333333333333333,14,31,58,333
3576,20003,350.0,6,3.5,4.0,4.0,Real Bed,f,f,House,flexible,f,1,1,0,5,Washington,1.5,0,0,0,275
3577,20003,280.0,6,2.0,2.0,3.0,Real Bed,t,t,Apartment,moderate,f,1,1,36,1,Washington,2.0,5,21,42,296
3578,20003,195.0,3,1.0,1.0,1.0,Real Bed,f,f,Apartment,strict,f,2,2,3,2,Washington,3.0,8,25,55,327
3579,20003,149.0,4,1.0,1.0,2.0,Real Bed,f,t,Apartment,moderate,f,1,1,46,1,Washington,2.0,9,27,57,298
3580,20003,110.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,moderate,f,1,1,1,5,Washington,2.0,8,38,68,343
3581,20003,269.0,8,3.0,3.0,3.0,Real Bed,f,t,House,strict,f,1,1,8,2,Washington,2.6666666666666665,7,21,49,288
3582,20002,99.0,3,1.0,1.0,2.0,Real Bed,f,t,Apartment,strict,t,1,1,13,1,Washington,1.5,4,24,54,54
3585,20003,139.0,5,1.5,2.0,3.0,Real Bed,f,f,House,flexible,t,3,4,23,3,Washington,1.6666666666666667,10,36,62,322
3586,20002,105.0,4,1.0,1.0,2.0,Real Bed,f,t,Apartment,moderate,f,3,3,8,1,Washington,2.0,30,48,76,351
3587,20003,300.0,8,2.5,3.0,4.0,Real Bed,t,f,House,moderate,f,2,2,101,3,Washington,2.0,15,37,60,60
3588,20003,210.0,6,1.5,2.0,3.0,Real Bed,f,f,Townhouse,strict,f,3,4,0,4,Washington,2.0,30,60,90,365
3589,20003,133.0,4,1.0,1.0,2.0,Real Bed,f,t,Apartment,strict,f,27,30,11,3,Washington,2.0,12,42,72,343
3590,20003,105.0,4,1.0,1.0,1.0,Real Bed,f,t,Apartment,strict,f,2,2,1,3,Washington,4.0,0,0,0,118
3592,20003,250.0,4,1.0,2.0,2.0,Real Bed,f,f,Apartment,moderate,f,1,1,11,2,Washington,2.0,6,36,66,280
3593,20003,85.0,3,1.0,0.0,1.0,Real Bed,f,f,Apartment,flexible,t,3,4,41,3,Washington,3.0,4,29,59,327
3594,20003,250.0,6,1.0,2.0,3.0,Real Bed,f,t,Apartment,strict,f,41,49,1,3,Washington,2.0,25,55,85,360
3595,20003,160.0,4,1.0,1.0,1.0,Real Bed,f,f,Apartment,moderate,f,1,1,0,2,Washington,4.0,26,26,26,29
3597,20002,135.0,4,1.0,0.0,2.0,Real Bed,f,t,Apartment,flexible,f,1,1,64,2,Washington,2.0,12,39,69,344
3598,20003,105.0,7,2.5,4.0,3.0,Real Bed,f,f,House,moderate,f,1,1,2,1,Washington,2.3333333333333335,0,0,0,31
3599,20003,250.0,2,1.0,1.0,1.0,Real Bed,f,f,Apartment,flexible,f,1,1,0,1,Washington,2.0,30,60,90,365
3602,20003,475.0,8,3.5,4.0,4.0,Real Bed,f,t,House,flexible,f,3,3,0,3,Washington,2.0,1,5,25,300
3603,20003,135.0,3,1.5,2.0,2.0,Real Bed,f,t,House,moderate,f,1,1,1,5,Washington,1.5,0,0,0,0
3604,20003,90.0,4,1.0,0.0,3.0,Real Bed,f,t,Apartment,moderate,f,1,1,56,1,"Washington, D.C.",1.3333333333333333,11,31,55,55
3605,20003,90.0,4,1.0,1.0,2.0,Real Bed,f,t,House,strict,f,1,1,76,3,Washington,2.0,7,37,67,342
3606,20003,180.0,2,1.0,0.0,1.0,Real Bed,t,t,Loft,strict,f,1,1,25,2,Washington,2.0,12,40,65,340
3608,20003,70.0,2,1.5,1.0,1.0,Real Bed,f,f,Apartment,flexible,f,1,1,2,1,Washington,2.0,0,0,0,14
3609,20003,275.0,6,1.5,3.0,4.0,Real Bed,f,f,House,strict,f,1,1,1,3,Washington,1.5,9,24,38,284
3610,20002,250.0,4,1.0,2.0,2.0,Real Bed,f,t,House,strict,f,41,49,5,3,Washington,2.0,29,59,89,364
3611,20002,135.0,4,1.0,0.0,2.0,Real Bed,f,t,Apartment,strict,f,5,8,0,3,Washington,2.0,0,7,37,312
3612,20003,175.0,3,1.0,0.0,1.0,Real Bed,f,t,Apartment,strict,f,41,49,1,3,Washington,3.0,29,59,89,364
3613,20003,1000.0,10,3.5,4.0,5.0,Real Bed,f,t,House,strict,f,27,30,0,3,Washington,2.0,0,0,0,275
3615,20003,200.0,4,1.0,1.0,2.0,Real Bed,f,t,Apartment,flexible,f,18,26,0,1,Washington,2.0,8,25,55,327
3616,20003,325.0,6,2.0,3.0,3.0,Real Bed,f,t,House,strict,f,27,30,16,3,Washington,2.0,0,0,0,0
3617,20003,150.0,4,1.0,1.0,1.0,Real Bed,f,t,Apartment,flexible,f,2,2,12,1,Washington,4.0,0,17,47,322
3618,20003,110.0,5,1.0,0.0,4.0,Real Bed,f,t,House,moderate,t,2,2,1,2,Washington,1.25,12,42,72,340
3621,20003,98.0,2,1.0,1.0,1.0,Real Bed,f,t,Apartment,strict,t,5,5,4,3,Washington,2.0,3,19,41,316
3625,20003,80.0,3,1.0,1.0,2.0,Futon,f,t,Apartment,strict,f,1,1,3,2,Washington,1.5,0,0,0,0
3626,20003,175.0,3,1.0,1.0,2.0,Real Bed,f,t,Apartment,strict,f,1,3,99,3,Washington,1.5,3,18,45,46
3628,20003,100.0,2,1.0,0.0,2.0,Real Bed,f,t,Apartment,flexible,f,1,1,8,1,Washington,1.0,4,28,58,330
3629,20003,120.0,4,1.0,3.0,2.0,Real Bed,f,t,Apartment,flexible,f,1,1,21,2,Washington,2.0,0,0,9,284
3630,20003,115.0,2,1.0,0.0,1.0,Real Bed,t,t,Apartment,strict,f,2,2,47,2,Washington,2.0,1,8,8,26
3631,20003,175.0,3,1.0,1.0,2.0,Real Bed,f,t,Apartment,strict,f,41,49,1,3,Washington,1.5,29,59,89,364
3632,20003,150.0,2,1.0,1.0,1.0,Real Bed,f,f,Apartment,flexible,f,1,1,0,7,Washington,2.0,16,16,16,16
3633,20002,110.0,4,1.0,1.0,1.0,Real Bed,t,t,House,moderate,f,1,2,25,2,Washington,4.0,3,30,60,335
3637,20002,125.0,4,1.0,1.0,2.0,Real Bed,f,t,Apartment,strict,f,5,8,0,3,Washington,2.0,24,54,84,359
3638,20003,199.0,4,1.0,2.0,2.0,Real Bed,t,t,Apartment,strict,f,1,1,32,3,Washington,2.0,11,41,68,334
3639,20003,135.0,5,1.0,2.0,3.0,Real Bed,f,t,Apartment,strict,f,27,30,16,3,Washington,1.6666666666666667,5,23,48,316
3640,20003,114.0,3,1.0,1.0,1.0,Real Bed,f,t,Apartment,strict,f,1,1,4,2,Washington,3.0,3,25,55,330
3641,20003,190.0,4,1.5,2.0,2.0,Real Bed,t,t,Apartment,flexible,f,1,1,47,1,Washington,2.0,15,45,75,350
3642,20002,125.0,2,1.0,1.0,2.0,Real Bed,f,t,Apartment,strict,f,5,8,1,3,Washington,1.0,15,45,75,350
